"LUGAR","lon","lat"
"PZ INDEPENDENCIA-ALCALA                 ",-3.6881473,40.4201896
"CAPITAN HAYA-FCO GERVAS                 ",-3.6918391,40.4606928
"AV RAFAEL ALBERTI-TORREMOLINOS          ",-3.6421745,40.38508
"ALCALA 487                              ",-3.631301,40.4400161
"ALONSO CARBONELL 6                      ",-3.6965674,40.39482
"PINAR-MARIA DE MOLINA                   ",-3.6880123,40.4378217
"MELCHOR FERNANDEZ ALMAGRO 1             ",-3.6911281,40.4768844
"SAN CLAUDIO 130                         ",-3.6410274,40.3887357
"AV BUENOS AIRES 28                      ",-3.6531539,40.3890623
"SANTA JULIA-AV MONTE IGUELDO            ",-3.6688061,40.3955693
"ISLA MALAITA 11                         ",-3.7218168,40.4745887
"ARCAUTE 3                               ",-3.5795418,40.4437067
"SAN ROMUALDO 36                         ",-3.6206764,40.4354426
"VELAZQUEZ 139                           ",-3.682913,40.4415614
"GTA PUENTE DE SEGOVIA 3                 ",-3.7245663,40.4145682
"AV FERROL 29                            ",-3.7062491,40.4738089
"ALAVA 16                                ",-3.6504833,40.4309487
"RADIO-MARQUESA DE ARGUESO               ",-3.7234251,40.3918447
"PO CHOPERA 2 AL 6                       ",-3.7022263,40.3958491
"RAFAEL FINAT-AV AVIACION                ",-3.77287,40.37438
"ALEJANDRO VILLEGAS-MANZANAR             ",-3.648721,40.465335
"VALENCIA-MIGUEL SERVET                  ",-3.7004691,40.4077349
"AV DAROCA FTE UNIVERS                   ",-3.6422571,40.4246626
"GTA SANTA MARIA DE LA CABEZA 1          ",-3.698955,40.4011423
"PUERTO DE BALBARAN SN                   ",-3.6632239,40.3788068
"AV AVIACION-VALLE INCLAN                ",-3.775303,40.3746088
"AGUSTIN DE FOXA 32                      ",-3.6849459,40.4702494
"AV BUENOS AIRES-PTO BALBARAN            ",-3.6542858,40.3764232
"GUABAIRO 1                              ",-3.7450563,40.387155
"PUERTO DE BALBARAN-AV B AIRES           ",-3.6632239,40.3788068
"JULIAN CAMARILLO 65                     ",-3.6171965,40.4387457
"VELAZQUEZ 9                             ",-3.6845881,40.4219241
"PZ EMPERADOR CARLOS V 2                 ",-3.6933239,40.4071292
"MARCELO USERA 23                        ",-3.7014836,40.3867051
"ARCIPRESTE DE HITA-F CATOLICO           ",-3.7180153,40.4340019
"CONDE DE ARANDA-VELAZQUEZ               ",-3.68443,40.4216498
"AGUACATE-VIA LUSITANA                   ",-3.7326855,40.3743883
"AV HELLIN 11                            ",-3.615776,40.4313252
"VELAZQUEZ 92                            ",-3.6833197,40.43264
"AV GALAXIA 16                           ",-3.7855996,40.4582853
"FRANCISCO SILVELA 112                   ",-3.6794863,40.4397408
"ARGANDA-PO YESERIAS                     ",-3.7056248,40.399496
"PALAZUELOS 26                           ",-3.6213758,40.3712367
"OLIGISTO 20                             ",-3.6861022,40.3667329
"GTA RUBEN DARIO-ALMAGRO                 ",-3.6914868,40.4330281
"SENDA DEL INFANTE-MARIA MAEZTU          ",-3.7263551,40.4915128
"GTA RUBEN DARIO 1                       ",-3.6907132,40.432717
"ALFONSO XII-CLAUDIO MOYANO              ",-3.688735,40.409205
"ALBERDI 52                              ",-3.7066583,40.4691784
"MARQUESA DE ARGUESO 24                  ",-3.7238882,40.3914334
"PUENTE VENTAS CALLE 30 KM 6             ",-3.6748806,40.3917495
"ANTONIO LOPEZ 57                        ",-3.7091074,40.3947875
"PO ARTILLEROS-VILLACARLOS               ",-3.6093438,40.406576
"FRANCISCO REMIRO 9                      ",-3.668674,40.4381623
"RAFAEL FINAT 10                         ",-3.7659711,40.383226
"HERMANOS GARCIA NOBLEJAS F 30           ",-3.6356879,40.4343202
"RIOS ROSAS 3                            ",-3.7033997,40.4422552
"GENERAL KIRKPATRICK 6                   ",-3.6507019,40.4425016
"SANTA IRENE 4                           ",-3.6508451,40.4185048
"AV FUEROS-ESTAFETA                      ",-3.6920154,40.3702592
"VIA LUSITANA SN                         ",-3.7326855,40.3743883
"CEA BERMUDEZ 25",-3.7102426,40.4387286
"AV POBLADOS 105                         ",-3.73256,40.3737558
"ALCOCER-PO TALLERES                     ",-3.6817174,40.4591285
"SERRANO 24                              ",-3.6879567,40.4237431
"PO DELICIAS 126                         ",-3.6949497,40.3935479
"COCHERON DE LA VILLA 13                 ",-3.6313088,40.3820291
"CTRA ESTACION DE HORTALEZA              ",-3.654582,40.4763069
"ALCALA 1                                ",-3.7022337,40.4173175
"VILLABLANCA-PZ VICALVARADA              ",-3.6020768,40.4063636
"PO EXTREMADURA-FCO BRIZUELA             ",-3.7390291,40.4090022
"ANTONIO LOPEZ 52                        ",-3.7106999,40.3952155
"AV MENENDEZ PELAYO 38                   ",-3.6807097,40.4051017
"GTA SANTA MARIA CABEZA FAR 12           ",-3.6994731,40.4009935
"CAUNEDO 4                               ",-3.6366805,40.4369054
"ALCALA FTE 81                           ",-3.6476588,40.4333516
"AV NUESTRA SEÑORA DE FATIMA 94          ",-3.7488154,40.3802799
"GUZMAN EL BUENO 100                     ",-3.7122167,40.4417261
"GENERAL RICARDOS 205                    ",-3.7440277,40.3817905
"PZ SANTA BARBARA 6                      ",-3.6958426,40.4272006
"CAMINO VINATEROS-A MEDIA LEGUA          ",-3.6565269,40.4107332
"BENICASIM 4                             ",-3.7387055,40.4092583
"GENERAL ARRANDO 14                      ",-3.6957454,40.431621
"ANTONIO DE LEYVA 88                     ",-3.7176653,40.3859997
"JOSE ABASCAL-MIGUEL ANGEL               ",-3.6947744,40.4375145
"JOSE MARIA FDEZ LANSEROS 15             ",-3.6571948,40.4308167
"SARRIA 45                               ",-3.7149022,40.4742457
"EXTREMOS SN                             ",-3.710607,40.423012
"CONDE DE CARTAGENA 33                   ",-3.6732195,40.4072772
"ANTONIO SALVADOR 80                     ",-3.7051551,40.3849013
"AV PORTUGAL-PO MQUES MONISTROL          ",-3.7341338,40.4126877
"CAÑADA REAL GALIANA                     ",-3.5490836,40.3785064
"EDUARDO BARREIROS-SAN LUCIANO           ",-3.6996193,40.363356
"MARTINEZ DE LA RIVA 17                  ",-3.667158,40.3950235
"CASTILLO DE UCLES 12                    ",-3.6277071,40.4267456
"CAÑADA REAL-CNO POZUELO                 ",-3.7865937,40.4541023
"SIERRA GADOR 16                         ",-3.6266776,40.3810549
"FRANCISCO NAVACERRADA 39                ",-3.6679884,40.4313699
"SIMCA 18                                ",-3.70609,40.36611
"NAJARRA-COOPERATIVA ELECTRICA           ",-3.6593683,40.3743534
"PZ CARROS-CRA SAN FRANCISCO             ",-3.7113596,40.4118792
"CAFETO 5                                ",-3.6732177,40.3987605
"CATAMARAN-OBENQUE                       ",-3.5944544,40.4509046
"JORGE JUAN-VELAZQUEZ                    ",-3.6839467,40.4229128
"SAN ALBERTO                             ",-3.7030701,40.4184227
"PO CASTELLANA 260                       ",-3.6870555,40.4722924
"PZ CANOVAS DEL CASTILLO 3               ",-3.6947067,40.4149307
"ARROYO DE LA MEDIA LEGUA 46             ",-3.6564225,40.4093923
"ALDEA DEL FRESNO 9                      ",-3.6973025,40.3959399
"CONDE DE LAS POSADAS 1 B                ",-3.6159647,40.4533425
"VELAZQUEZ 44                            ",-3.6837784,40.4265016
"YEBENES SN                              ",-3.7537907,40.3958196
"PO PRADO 13                             ",-3.6941119,40.4142857
"GUTIERRE DE CETINA 29                   ",-3.6435328,40.4331549
"SIERRA CARBONERA 3                      ",-3.6626027,40.3943591
"PO EXTREMADURA 94                       ",-3.7326263,40.412289
"ZAIDA 1                                 ",-3.7337488,40.398458
"GTA MARQUES DE VADILLO 1                ",-3.71513,40.39728
"BRAVO MURILLO 297                       ",-3.6984209,40.4613985
"ALCALA CALLE 30 SUR CALZADA 1           ",-3.6980632,40.4180779
"BATALLA DEL SALADO-CIUDAD REAL          ",-3.6962669,40.4000362
"FERNANDEZ CARO 36                       ",-3.6467158,40.442773
"MORATINES-EMBAJADORES                   ",-3.7016425,40.4039832
"CALLE 30 KM 4,300 LATERAL C 2           ",-3.6748806,40.3917495
"GUTIERRE DE CETINA 27                   ",-3.6434932,40.4332753
"AV CIUDAD DE BARCELONA 6                ",-3.6853893,40.4054345
"ALCALA 233                              ",-3.6645559,40.4304554
"AV ALBERTO ALCOCER 11                   ",-3.6864982,40.4590446
"PINTOR SOROLLA 69                       ",-3.6704284,40.3859423
"AV MONFORTE DE LEMOS 121                ",-3.7096294,40.478026
"PZ EMPERADOR CARLOS V ESTACION          ",-3.693189,40.4084654
"FERRAZ 22                               ",-3.715924,40.4249736
"PZ EMPERADOR CARLOS V ATOCHA            ",-3.6928509,40.4081395
"ELISA 12                                ",-3.7099231,40.3863421
"BAUSA 34                                ",-3.6669519,40.4689191
"HALCON 38                               ",-3.7431834,40.3872651
"VIRGEN DE LA NOVENA 3                   ",-3.6483149,40.4394815
"GTA CADIZ-PO CANALIZACION               ",-3.69939,40.38751
"RIOS ROSAS-BRAVO MURILLO                ",-3.7040955,40.4421365
"ARCAUTE-ARAMAYONA                       ",-3.57786,40.44347
"CASIMIRO ESCUDERO 16                    ",-3.7434429,40.3899367
"JOSE ORTEGA Y GASSET 13                 ",-3.6862208,40.4305841
"AV POBLADOS-BELZUNEGUI                  ",-3.73825,40.37395
"SERRANO 41                              ",-3.6875762,40.4285275
"CTRA DEHESA DE LA VILLA 1               ",-3.7207176,40.4581905
"BELZUNEGUI 22                           ",-3.7392656,40.37587
"ILLESCAS-QUERO                          ",-3.7579618,40.3923892
"CONDE DE ARANDA 21                      ",-3.6851242,40.4218624
"AV ASTURIAS 23                          ",-3.6938452,40.4677289
"AV ENTREVIAS 74                         ",-3.66714,40.3796899
"AV CARABANCHEL ALTO 134                 ",-3.7538726,40.3641112
"CAMPUZANO                               ",-3.642379,40.4358765
"CAVANILLES 1                            ",-3.6778394,40.40717
"AV PIO XII-BAMBU                        ",-3.6774636,40.473957
"BRAVO MURILLO 105                       ",-3.7041291,40.4477867
"CLARA CAMPOAMOR 10                      ",-3.7340258,40.3842819
"GOMEZ DE AVELLANEDA 8                   ",-3.6439875,40.4330164
"CEBREROS 54                             ",-3.74741,40.404785
"VIA CARPETANA 155                       ",-3.7424577,40.3915545
"PO CHOPERA 2                            ",-3.7022263,40.3958491
"TOLEDO-GTA PIRAMIDES                    ",-3.7134339,40.400372
"HILARION ESLAVA 41                      ",-3.7166774,40.4363968
"PO PRADO 40                             ",-3.6928607,40.410461
"GINZO DE LIMIA-VALENCIA D JUAN          ",-3.70677,40.48503
"SORBE 20                                ",-3.7132928,40.3897844
"GOMEZ DE AVELLANEDA 49                  ",-3.639811,40.4353387
"EMILIO FERRARI 20                       ",-3.643355,40.4337129
"PRINCESA-VENTURA RODRIGUEZ              ",-3.712895,40.425985
"ALCALA 407                              ",-3.6400719,40.4371176
"AV GENERAL 80                           ",-3.5810542,40.4699165
"PZ LEGAZPI MERCA                        ",-3.6937432,40.394561
"GTA MARQUES DE VADILLO 4                ",-3.7160219,40.3971431
"BALEARES 16                             ",-3.7133628,40.3943784
"ALBARRACIN 4                            ",-3.6353329,40.4382502
"CANAL DE SUEZ 28                        ",-3.5796214,40.4726874
"VIRGEN ROCA-AV DONOSTIARRA              ",-3.6578965,40.4348933
"NUESTRA SEÑORA DE LA LUZ                ",-3.7470429,40.3843865
"CALVO ASENSIO 9                         ",-3.7124348,40.4324788
"PZ ESPAÑA 7",-3.7120639,40.4225112
"AV POBLADOS 51",-3.7575617,40.38283
"AV NIZA 67                              ",-3.6081515,40.4340873
"POLAN 2                                 ",-3.7259835,40.3737514
"ARENAL-CTILLA ANGELES                   ",-3.7066451,40.4172728
"RIBERA DE CURTIDORES 26                 ",-3.7074591,40.4064988
"LUIS CALVO-AV BRUSELAS                  ",-3.6650744,40.4364114
"TRIANA-TRAV SAN TELMO                   ",-3.676729,40.4633209
"GUZMAN EL BUENO 137                     ",-3.7125954,40.4442008
"M 30 KM 3 A KM 1 CALZADA 2              ",-3.6748806,40.3917495
"CONDE DE PEÑALVER-HERMOSILLA            ",-3.6756247,40.4259396
"JUAN JAUREGUI-A DIAZ CAÑABATE           ",-3.6719648,40.4092388
"PRELUDIO SN                             ",-3.7263344,40.4150285
"ALCALA 668                              ",-3.6067053,40.4493625
"A 2 KM 5",-3.569537,40.450361
"BRAVO MURILLO 126                       ",-3.7032966,40.4496809
"CATAMARAN 3                             ",-3.5950725,40.4513004
"AYALA-ALCALA",-3.6705928,40.4272002
"SUECIA-RUMANIA                          ",-3.60919,40.42211
"ALFREDO MARQUERIE 18                    ",-3.7074776,40.4855879
"MAGIN CALVO 2                           ",-3.7330497,40.4079212
"SOFORA 9                                ",-3.6939222,40.4639851
"ESTACION ATOCHA PUERTA AVE              ",-3.6833176,40.4049594
"AUTOV M-30 EX-MENDEZ ALVARO             ",-3.6784657,40.3961425
"PRECIADOS-PZ PUERTA DEL SOL             ",-3.704423,40.4180849
"CTA SAN VICENTE SN                      ",-3.7179341,40.4202114
"PADRE LLANOS 28                         ",-3.6561445,40.3745625
"FRANCISCO JACINTO ALCANTARA SN          ",-3.7227205,40.429019
"BOSCO-CERAMICA",-3.65524,40.40446
"CARMEN BRUGUERA 33                      ",-3.7040802,40.3875995
"ACEBEDA-BERRUECO                        ",-3.623849,41.0863791
"CLARA DEL REY-ALUSTANTE                 ",-3.6707125,40.4421596
"AV SEPTIMA 4                            ",-3.5977168,40.4487447
"AEROPUERTO DIQUE SUR C CARGA            ",-3.5753568,40.4618861
"CTRA VILLAVERDE VALLECAS                ",-3.6513359,40.3685515
"AMPARO USERA-JESUS GRAN PODER           ",-3.7025318,40.3877726
"CNO POZUELO-CAÑADA REAL                 ",-3.7865937,40.4541023
"AV MARQUES DE CORBERA-G CORDON          ",-3.6521986,40.4251779
"COCHEROS-MADRIDEJOS                     ",-3.7096259,40.3837329
"VIA LUSITANA 108                        ",-3.7326836,40.3754403
"VALVERDE-DESENGAÑO                      ",-3.7022605,40.4205708
"SANTA FLORENCIA-PLATINO                 ",-3.6908746,40.3486327
"ZIGIA 39",-3.643046,40.4397273
"IMPERIAL 1                              ",-3.7066573,40.4146485
"EMBAJADORES-ANTRACITA                   ",-3.6919719,40.3897126
"GUATEMALA 24                            ",-3.6744,40.45943
"SEGOVIA 69",-3.7197703,40.4137188
"TERTULIA 1                              ",-3.6924261,40.3629529
"BOCANGEL 4                              ",-3.6641856,40.4295822
"NAVARRA 1",-3.625335,40.447775
"SAN MARCELO 6                           ",-3.6582706,40.4269112
"JOSE LUIS DE ARRESE 22                  ",-3.6552244,40.421209
"EMIGRANTES 11                           ",-3.6376303,40.4674233
"MADERA-PEZ                              ",-3.7053061,40.4237299
"TABLADA-HIERBABUENA",-3.7016231,40.460291
"LUNA 32                                 ",-3.7067929,40.4228364
"PO REINA CRISTINA 2                     ",-3.684608,40.4063878
"AV BUENOS AIRES 14                      ",-3.6535437,40.3902371
"GTA BILBAO-SAGASTA",-3.7019915,40.4289277
"HERNANI-ORENSE                          ",-3.6954149,40.447943
"CANARIAS 22",-3.6956657,40.4019418
"MARQUES DE VIANA 11                     ",-3.6995358,40.4610213
"BRUNO ABUNDEZ 32                        ",-3.6296667,40.3842715
"PO CASTELLANA 278                       ",-3.6861318,40.4753435
"MATEO INURRIA SN FAROLA 3               ",-3.6839698,40.4671533
"TOMELLOSO                               ",-3.6989581,40.3805475
"BRAVO MURILLO 18                        ",-3.7040896,40.4356317
"CNO SUERTES-CONGOSTO                    ",-3.6184403,40.3721629
"BLASCO GARAY-ALBERTO AGUILERA           ",-3.711924,40.4301704
"PICO ARTILLEROS UNIVERSIDAD             ",-3.6106149,40.406084
"JERONIMA LLORENTE 77                    ",-3.7090955,40.4521463
"EMBAJADORES-RICARDO GOIZUETA            ",-3.6914405,40.3885169
"AV SAN LUIS-COSTA DEL SOL               ",-3.6638619,40.4742167
"PO MARQUES DE ZAFRA 12                  ",-3.66436,40.426041
"SANTA ENGRACIA 45                       ",-3.698017,40.432836
"AZABACHE-GENERAL RICARDOS               ",-3.725194,40.3926218
"A 5 PO EXTREMADURA                      ",-3.7805121,40.3869788
"ALFEREZ JUAN USERA 34                   ",-3.731229,40.3951342
"JESUS DEL VALLE 20                      ",-3.7040759,40.4245058
"BERNARDINO OBREGON 25                   ",-3.69858,40.4022844
"AV MANZANARES 70                        ",-3.7226231,40.4011933
"FERRAZ 83                               ",-3.723747,40.4326068
"GTA LUIS VILLALVILLA SN                 ",-3.3005573,40.4329592
"VELAZQUEZ-JUAN BRAVO                    ",-3.6834336,40.4321399
"INFANTA MERCEDES-FUENTE SAZ             ",-3.6973132,40.4584125
"FRAY LUIS DE LEON 1                     ",-3.699115,40.4056592
"SANTA CRUZ DE MARCENADO 22              ",-3.710155,40.4292329
"VALLEHERMOSO-FERNANDO CATOLICO          ",-3.7086775,40.4339713
"BRAVO MURILLO 267                       ",-3.6995442,40.4597433
"ARQUITECTURA 9                          ",-3.7021924,40.3995533
"PO SANTA MARIA DE LA CABEZA 58          ",-3.6987045,40.4018637
"SUECIA 79                               ",-3.6059913,40.4321228
"VALDERRIBAS-DOCTOR ESQUERDO             ",-3.6731328,40.4032567
